Level1,Level2,Level3,Level4,Level5,DisplayOrder
Polonia,wielkopolskie,koniński,gm. Golina,,2224
Polonia,wielkopolskie,koniński,gm. Grodziec,,2225
Polonia,wielkopolskie,koniński,gm. Kazimierz Biskupi,,2226
Polonia,wielkopolskie,koniński,gm. Kleczew,,2227
Polonia,wielkopolskie,koniński,gm. Kramsk,,2228
Polonia,wielkopolskie,koniński,gm. Krzymów,,2229
Polonia,wielkopolskie,koniński,gm. Rychwał,,2230
Polonia,wielkopolskie,koniński,gm. Rzgów,,2231
Polonia,wielkopolskie,koniński,gm. Skulsk,,2232
Polonia,wielkopolskie,koniński,gm. Sompolno,,2233
Polonia,wielkopolskie,koniński,gm. Stare Miasto,,2234
Polonia,wielkopolskie,koniński,gm. Ślesin,,2235
Polonia,wielkopolskie,koniński,gm. Wierzbinek,,2236
Polonia,wielkopolskie,koniński,gm. Wilczyn,,2237
Polonia,wielkopolskie,kościański,m. Kościan,,2238
Polonia,wielkopolskie,kościański,gm. Czempiń,,2239
Polonia,wielkopolskie,kościański,gm. Kościan,,2240
Polonia,wielkopolskie,kościański,gm. Krzywiń,,2241
Polonia,wielkopolskie,kościański,gm. Śmigiel,,2242
Polonia,wielkopolskie,krotoszyński,m. Sulmierzyce,,2243
Polonia,wielkopolskie,krotoszyński,gm. Kobylin,,2244
Polonia,wielkopolskie,krotoszyński,gm. Koźmin Wielkopolski,,2245
Polonia,wielkopolskie,krotoszyński,gm. Krotoszyn,,2246
Polonia,wielkopolskie,krotoszyński,gm. Rozdrażew,,2247
Polonia,wielkopolskie,krotoszyński,gm. Zduny,,2248
Polonia,wielkopolskie,leszczyński,gm. Krzemieniewo,,2249
Polonia,wielkopolskie,leszczyński,gm. Lipno,,2250
Polonia,wielkopolskie,leszczyński,gm. Osieczna,,2251
Polonia,wielkopolskie,leszczyński,gm. Rydzyna,,2252
Polonia,wielkopolskie,leszczyński,gm. Święciechowa,,2253
Polonia,wielkopolskie,leszczyński,gm. Wijewo,,2254
Polonia,wielkopolskie,leszczyński,gm. Włoszakowice,,2255
Polonia,wielkopolskie,międzychodzki,gm. Chrzypsko Wielkie,,2256
Polonia,wielkopolskie,międzychodzki,gm. Kwilcz,,2257
Polonia,wielkopolskie,międzychodzki,gm. Międzychód,,2258
Polonia,wielkopolskie,międzychodzki,gm. Sieraków,,2259
Polonia,wielkopolskie,nowotomyski,gm. Kuślin,,2260
Polonia,wielkopolskie,nowotomyski,gm. Lwówek,,2261
Polonia,wielkopolskie,nowotomyski,gm. Miedzichowo,,2262
Polonia,wielkopolskie,nowotomyski,gm. Nowy Tomyśl,,2263
Polonia,wielkopolskie,nowotomyski,gm. Opalenica,,2264
Polonia,wielkopolskie,nowotomyski,gm. Zbąszyń,,2265
Polonia,wielkopolskie,obornicki,gm. Oborniki,,2266
Polonia,wielkopolskie,obornicki,gm. Rogoźno,,2267
Polonia,wielkopolskie,obornicki,gm. Ryczywół,,2268
Polonia,wielkopolskie,ostrowski,m. Ostrów Wielkopolski,,2269
Polonia,wielkopolskie,ostrowski,gm. Nowe Skalmierzyce,,2270
Polonia,wielkopolskie,ostrowski,gm. Odolanów,,2271
Polonia,wielkopolskie,ostrowski,gm. Ostrów Wielkopolski,,2272
Polonia,wielkopolskie,ostrowski,gm. Przygodzice,,2273
Polonia,wielkopolskie,ostrowski,gm. Raszków,,2274
Polonia,wielkopolskie,ostrowski,gm. Sieroszewice,,2275
Polonia,wielkopolskie,ostrowski,gm. Sośnie,,2276
Polonia,wielkopolskie,ostrzeszowski,gm. Czajków,,2277
Polonia,wielkopolskie,ostrzeszowski,gm. Doruchów,,2278
Polonia,wielkopolskie,ostrzeszowski,gm. Grabów nad Prosną,,2279
Polonia,wielkopolskie,ostrzeszowski,gm. Kobyla Góra,,2280
Polonia,wielkopolskie,ostrzeszowski,gm. Kraszewice,,2281
Polonia,wielkopolskie,ostrzeszowski,gm. Mikstat,,2282
Polonia,wielkopolskie,ostrzeszowski,gm. Ostrzeszów,,2283
Polonia,wielkopolskie,pilski,m. Piła,,2284
Polonia,wielkopolskie,pilski,gm. Białośliwie,,2285
Polonia,wielkopolskie,pilski,gm. Kaczory,,2286
Polonia,wielkopolskie,pilski,gm. Łobżenica,,2287
Polonia,wielkopolskie,pilski,gm. Miasteczko Krajeńskie,,2288
Polonia,wielkopolskie,pilski,gm. Szydłowo,,2289
Polonia,wielkopolskie,pilski,gm. Ujście,,2290
Polonia,wielkopolskie,pilski,gm. Wyrzysk,,2291
Polonia,wielkopolskie,pilski,gm. Wysoka,,2292
Polonia,wielkopolskie,pleszewski,gm. Chocz,,2293
Polonia,wielkopolskie,pleszewski,gm. Czermin,,2294
Polonia,wielkopolskie,pleszewski,gm. Dobrzyca,,2295
Polonia,wielkopolskie,pleszewski,gm. Gizałki,,2296
Polonia,wielkopolskie,pleszewski,gm. Gołuchów,,2297
Polonia,wielkopolskie,pleszewski,gm. Pleszew,,2298
Polonia,wielkopolskie,poznański,m. Luboń,,2299
Polonia,wielkopolskie,poznański,m. Puszczykowo,,2300
Polonia,wielkopolskie,poznański,gm. Buk,,2301
Polonia,wielkopolskie,poznański,gm. Czerwonak,,2302
Polonia,wielkopolskie,poznański,gm. Dopiewo,,2303
Polonia,wielkopolskie,poznański,gm. Kleszczewo,,2304
Polonia,wielkopolskie,poznański,gm. Komorniki,,2305
Polonia,wielkopolskie,poznański,gm. Kostrzyn,,2306
Polonia,wielkopolskie,poznański,gm. Kórnik,,2307
Polonia,wielkopolskie,poznański,gm. Mosina,,2308
Polonia,wielkopolskie,poznański,gm. Murowana Goślina,,2309
Polonia,wielkopolskie,poznański,gm. Pobiedziska,,2310
Polonia,wielkopolskie,poznański,gm. Rokietnica,,2311
Polonia,wielkopolskie,poznański,gm. Stęszew,,2312
Polonia,wielkopolskie,poznański,gm. Suchy Las,,2313
Polonia,wielkopolskie,poznański,gm. Swarzędz,,2314
Polonia,wielkopolskie,poznański,gm. Tarnowo Podgórne,,2315
Polonia,wielkopolskie,rawicki,gm. Bojanowo,,2316
Polonia,wielkopolskie,rawicki,gm. Jutrosin,,2317
Polonia,wielkopolskie,rawicki,gm. Miejska Górka,,2318
Polonia,wielkopolskie,rawicki,gm. Pakosław,,2319
Polonia,wielkopolskie,rawicki,gm. Rawicz,,2320
Polonia,wielkopolskie,słupecki,m. Słupca,,2321
Polonia,wielkopolskie,słupecki,gm. Lądek,,2322
Polonia,wielkopolskie,słupecki,gm. Orchowo,,2323
Polonia,wielkopolskie,słupecki,gm. Ostrowite,,2324
Polonia,wielkopolskie,słupecki,gm. Powidz,,2325
Polonia,wielkopolskie,słupecki,gm. Słupca,,2326
Polonia,wielkopolskie,słupecki,gm. Strzałkowo,,2327
Polonia,wielkopolskie,słupecki,gm. Zagórów,,2328
Polonia,wielkopolskie,szamotulski,m. Obrzycko,,2329
Polonia,wielkopolskie,szamotulski,gm. Duszniki,,2330
Polonia,wielkopolskie,szamotulski,gm. Kaźmierz,,2331
Polonia,wielkopolskie,szamotulski,gm. Obrzycko,,2332
Polonia,wielkopolskie,szamotulski,gm. Ostroróg,,2333
Polonia,wielkopolskie,szamotulski,gm. Pniewy,,2334
Polonia,wielkopolskie,szamotulski,gm. Szamotuły,,2335
Polonia,wielkopolskie,szamotulski,gm. Wronki,,2336
Polonia,wielkopolskie,średzki,gm. Dominowo,,2337
Polonia,wielkopolskie,średzki,gm. Krzykosy,,2338
Polonia,wielkopolskie,średzki,gm. Nowe Miasto nad Wartą,,2339
Polonia,wielkopolskie,średzki,gm. Środa Wielkopolska,,2340
Polonia,wielkopolskie,średzki,gm. Zaniemyśl,,2341
Polonia,wielkopolskie,śremski,gm. Brodnica,,2342
Polonia,wielkopolskie,śremski,gm. Dolsk,,2343
Polonia,wielkopolskie,śremski,gm. Książ Wielkopolski,,2344
Polonia,wielkopolskie,śremski,gm. Śrem,,2345
Polonia,wielkopolskie,turecki,m. Turek,,2346
Polonia,wielkopolskie,turecki,gm. Brudzew,,2347
Polonia,wielkopolskie,turecki,gm. Dobra,,2348
Polonia,wielkopolskie,turecki,gm. Kawęczyn,,2349
Polonia,wielkopolskie,turecki,gm. Malanów,,2350
Polonia,wielkopolskie,turecki,gm. Przykona,,2351
Polonia,wielkopolskie,turecki,gm. Tuliszków,,2352
Polonia,wielkopolskie,turecki,gm. Turek,,2353
Polonia,wielkopolskie,turecki,gm. Władysławów,,2354
Polonia,wielkopolskie,wągrowiecki,m. Wągrowiec,,2355
Polonia,wielkopolskie,wągrowiecki,gm. Damasławek,,2356
Polonia,wielkopolskie,wągrowiecki,gm. Gołańcz,,2357
Polonia,wielkopolskie,wągrowiecki,gm. Mieścisko,,2358
Polonia,wielkopolskie,wągrowiecki,gm. Skoki,,2359
Polonia,wielkopolskie,wągrowiecki,gm. Wapno,,2360
Polonia,wielkopolskie,wągrowiecki,gm. Wągrowiec,,2361
Polonia,wielkopolskie,wolsztyński,gm. Przemęt,,2362
Polonia,wielkopolskie,wolsztyński,gm. Siedlec,,2363
Polonia,wielkopolskie,wolsztyński,gm. Wolsztyn,,2364
Polonia,wielkopolskie,wrzesiński,gm. Kołaczkowo,,2365
Polonia,wielkopolskie,wrzesiński,gm. Miłosław,,2366
Polonia,wielkopolskie,wrzesiński,gm. Nekla,,2367
Polonia,wielkopolskie,wrzesiński,gm. Pyzdry,,2368
Polonia,wielkopolskie,wrzesiński,gm. Września,,2369
Polonia,wielkopolskie,złotowski,m. Złotów,,2370
Polonia,wielkopolskie,złotowski,gm. Jastrowie,,2371
Polonia,wielkopolskie,złotowski,gm. Krajenka,,2372
Polonia,wielkopolskie,złotowski,gm. Lipka,,2373
Polonia,wielkopolskie,złotowski,gm. Okonek,,2374
Polonia,wielkopolskie,złotowski,gm. Tarnówka,,2375
Polonia,wielkopolskie,złotowski,gm. Zakrzewo,,2376
Polonia,wielkopolskie,złotowski,gm. Złotów,,2377
Polonia,wielkopolskie,Kalisz,m. Kalisz,,2378
Polonia,wielkopolskie,Konin,m. Konin,,2379
Polonia,wielkopolskie,Leszno,m. Leszno,,2380
Polonia,wielkopolskie,Poznań,m. Poznań,,2381
Polonia,zachodniopomorskie,białogardzki,m. Białogard,,2382
Polonia,zachodniopomorskie,białogardzki,gm. Białogard,,2383
Polonia,zachodniopomorskie,białogardzki,gm. Karlino,,2384
Polonia,zachodniopomorskie,białogardzki,gm. Tychowo,,2385
Polonia,zachodniopomorskie,choszczeński,gm. Bierzwnik,,2386
Polonia,zachodniopomorskie,choszczeński,gm. Choszczno,,2387
Polonia,zachodniopomorskie,choszczeński,gm. Drawno,,2388
Polonia,zachodniopomorskie,choszczeński,gm. Krzęcin,,2389
Polonia,zachodniopomorskie,choszczeński,gm. Pełczyce,,2390
Polonia,zachodniopomorskie,choszczeński,gm. Recz,,2391
Polonia,zachodniopomorskie,drawski,gm. Czaplinek,,2392
Polonia,zachodniopomorskie,drawski,gm. Drawsko Pomorskie,,2393
Polonia,zachodniopomorskie,drawski,gm. Kalisz Pomorski,,2394
Polonia,zachodniopomorskie,drawski,gm. Wierzchowo,,2395
Polonia,zachodniopomorskie,drawski,gm. Złocieniec,,2396
Polonia,zachodniopomorskie,goleniowski,gm. Goleniów,,2397
Polonia,zachodniopomorskie,goleniowski,gm. Maszewo,,2398
Polonia,zachodniopomorskie,goleniowski,gm. Nowogard,,2399
Polonia,zachodniopomorskie,goleniowski,gm. Osina,,2400
Polonia,zachodniopomorskie,goleniowski,gm. Przybiernów,,2401
Polonia,zachodniopomorskie,goleniowski,gm. Stepnica,,2402
Polonia,zachodniopomorskie,gryficki,gm. Brojce,,2403
Polonia,zachodniopomorskie,gryficki,gm. Gryfice,,2404
Polonia,zachodniopomorskie,gryficki,gm. Karnice,,2405
Polonia,zachodniopomorskie,gryficki,gm. Płoty,,2406
Polonia,zachodniopomorskie,gryficki,gm. Rewal,,2407
Polonia,zachodniopomorskie,gryficki,gm. Trzebiatów,,2408
Polonia,zachodniopomorskie,gryfiński,gm. Banie,,2409
Polonia,zachodniopomorskie,gryfiński,gm. Cedynia,,2410
Polonia,zachodniopomorskie,gryfiński,gm. Chojna,,2411
Polonia,zachodniopomorskie,gryfiński,gm. Gryfino,,2412
Polonia,zachodniopomorskie,gryfiński,gm. Mieszkowice,,2413
Polonia,zachodniopomorskie,gryfiński,gm. Moryń,,2414
Polonia,zachodniopomorskie,gryfiński,gm. Stare Czarnowo,,2415
Polonia,zachodniopomorskie,gryfiński,gm. Trzcińsko-Zdrój,,2416
Polonia,zachodniopomorskie,gryfiński,gm. Widuchowa,,2417
Polonia,zachodniopomorskie,kamieński,gm. Dziwnów,,2418
Polonia,zachodniopomorskie,kamieński,gm. Golczewo,,2419
Polonia,zachodniopomorskie,kamieński,gm. Kamień Pomorski,,2420
Polonia,zachodniopomorskie,kamieński,gm. Międzyzdroje,,2421
Polonia,zachodniopomorskie,kamieński,gm. Świerzno,,2422
Polonia,zachodniopomorskie,kamieński,gm. Wolin,,2423
Polonia,zachodniopomorskie,kołobrzeski,m. Kołobrzeg,,2424
Polonia,zachodniopomorskie,kołobrzeski,gm. Dygowo,,2425
Polonia,zachodniopomorskie,kołobrzeski,gm. Gościno,,2426
Polonia,zachodniopomorskie,kołobrzeski,gm. Kołobrzeg,,2427
Polonia,zachodniopomorskie,kołobrzeski,gm. Rymań,,2428
Polonia,zachodniopomorskie,kołobrzeski,gm. Siemyśl,,2429
Polonia,zachodniopomorskie,kołobrzeski,gm. Ustronie Morskie,,2430
Polonia,zachodniopomorskie,koszaliński,gm. Będzino,,2431
Polonia,zachodniopomorskie,koszaliński,gm. Biesiekierz,,2432
Polonia,zachodniopomorskie,koszaliński,gm. Bobolice,,2433
Polonia,zachodniopomorskie,koszaliński,gm. Manowo,,2434
Polonia,zachodniopomorskie,koszaliński,gm. Mielno,,2435
Polonia,zachodniopomorskie,koszaliński,gm. Polanów,,2436
Polonia,zachodniopomorskie,koszaliński,gm. Sianów,,2437
Polonia,zachodniopomorskie,koszaliński,gm. Świeszyno,,2438
Polonia,zachodniopomorskie,myśliborski,gm. Barlinek,,2439
Polonia,zachodniopomorskie,myśliborski,gm. Boleszkowice,,2440
Polonia,zachodniopomorskie,myśliborski,gm. Dębno,,2441
Polonia,zachodniopomorskie,myśliborski,gm. Myślibórz,,2442
Polonia,zachodniopomorskie,myśliborski,gm. Nowogródek Pomorski,,2443
Polonia,zachodniopomorskie,policki,gm. Dobra (Szczecińska),,2444
Polonia,zachodniopomorskie,policki,gm. Kołbaskowo,,2445
Polonia,zachodniopomorskie,policki,gm. Nowe Warpno,,2446
Polonia,zachodniopomorskie,policki,gm. Police,,2447
Polonia,zachodniopomorskie,pyrzycki,gm. Bielice,,2448
Polonia,zachodniopomorskie,pyrzycki,gm. Kozielice,,2449
Polonia,zachodniopomorskie,pyrzycki,gm. Lipiany,,2450
Polonia,zachodniopomorskie,pyrzycki,gm. Przelewice,,2451
Polonia,zachodniopomorskie,pyrzycki,gm. Pyrzyce,,2452
Polonia,zachodniopomorskie,pyrzycki,gm. Warnice,,2453
Polonia,zachodniopomorskie,sławieński,m. Darłowo,,2454
Polonia,zachodniopomorskie,sławieński,m. Sławno,,2455
Polonia,zachodniopomorskie,sławieński,gm. Darłowo,,2456
Polonia,zachodniopomorskie,sławieński,gm. Malechowo,,2457
Polonia,zachodniopomorskie,sławieński,gm. Postomino,,2458
Polonia,zachodniopomorskie,sławieński,gm. Sławno,,2459
Polonia,zachodniopomorskie,stargardzki,m. Stargard,,2460
Polonia,zachodniopomorskie,stargardzki,gm. Chociwel,,2461
Polonia,zachodniopomorskie,stargardzki,gm. Dobrzany,,2462
Polonia,zachodniopomorskie,stargardzki,gm. Dolice,,2463
Polonia,zachodniopomorskie,stargardzki,gm. Ińsko,,2464
Polonia,zachodniopomorskie,stargardzki,gm. Kobylanka,,2465
Polonia,zachodniopomorskie,stargardzki,gm. Marianowo,,2466
Polonia,zachodniopomorskie,stargardzki,gm. Stara Dąbrowa,,2467
Polonia,zachodniopomorskie,stargardzki,gm. Stargard,,2468
Polonia,zachodniopomorskie,stargardzki,gm. Suchań,,2469
Polonia,zachodniopomorskie,szczecinecki,m. Szczecinek,,2470
Polonia,zachodniopomorskie,szczecinecki,gm. Barwice,,2471
Polonia,zachodniopomorskie,szczecinecki,gm. Biały Bór,,2472
Polonia,zachodniopomorskie,szczecinecki,gm. Borne Sulinowo,,2473
Polonia,zachodniopomorskie,szczecinecki,gm. Grzmiąca,,2474
Polonia,zachodniopomorskie,szczecinecki,gm. Szczecinek,,2475
Polonia,zachodniopomorskie,świdwiński,m. Świdwin,,2476
Polonia,zachodniopomorskie,świdwiński,gm. Brzeżno,,2477
Polonia,zachodniopomorskie,świdwiński,gm. Połczyn-Zdrój,,2478
Polonia,zachodniopomorskie,świdwiński,gm. Rąbino,,2479
Polonia,zachodniopomorskie,świdwiński,gm. Sławoborze,,2480
Polonia,zachodniopomorskie,świdwiński,gm. Świdwin,,2481
Polonia,zachodniopomorskie,wałecki,m. Wałcz,,2482
Polonia,zachodniopomorskie,wałecki,gm. Człopa,,2483
Polonia,zachodniopomorskie,wałecki,gm. Mirosławiec,,2484
Polonia,zachodniopomorskie,wałecki,gm. Tuczno,,2485
Polonia,zachodniopomorskie,wałecki,gm. Wałcz,,2486
Polonia,zachodniopomorskie,łobeski,gm. Dobra,,2487
Polonia,zachodniopomorskie,łobeski,gm. Łobez,,2488
Polonia,zachodniopomorskie,łobeski,gm. Radowo Małe,,2489
Polonia,zachodniopomorskie,łobeski,gm. Resko,,2490
Polonia,zachodniopomorskie,łobeski,gm. Węgorzyno,,2491
Polonia,zachodniopomorskie,Koszalin,m. Koszalin,,2492
Polonia,zachodniopomorskie,Szczecin,m. Szczecin,,2493
Polonia,zachodniopomorskie,Świnoujście,m. Świnoujście,,2494
Diaspora,Albania,,,,2495
Diaspora,Algieria,,,,2496
Diaspora,Angola,,,,2497
Diaspora,Arabia Saudyjska,,,,2498
Diaspora,Oman,,,,2499
Diaspora,Argentyna,,,,2500
Diaspora,Armenia,,,,2501
Diaspora,Australia,,,,2502
Diaspora,Austria,,,,2503
Diaspora,Azerbejdżan,,,,2504
Diaspora,Belgia,,,,2505
Diaspora,Białoruś,,,,2506
Diaspora,Bośnia i Hercegowina,,,,2507
Diaspora,Brazylia,,,,2508
Diaspora,Bułgaria,,,,2509
Diaspora,Chile,,,,2510
Diaspora,Chiny,,,,2511
Diaspora,Chorwacja,,,,2512
Diaspora,Cypr,,,,2513
Diaspora,Czarnogóra,,,,2514
Diaspora,Czechy,,,,2515
Diaspora,Dania,,,,2516
Diaspora,Egipt,,,,2517
Diaspora,Estonia,,,,2518
Diaspora,Etiopia,,,,2519
Diaspora,Filipiny,,,,2520
Diaspora,Finlandia,,,,2521
Diaspora,Francja,,,,2522
Diaspora,Grecja,,,,2523
Diaspora,Gruzja,,,,2524
Diaspora,Hiszpania,,,,2525
Diaspora,Indie,,,,2526
Diaspora,Indonezja,,,,2527
Diaspora,Irak,,,,2528
Diaspora,Iran,,,,2529
Diaspora,Irlandia,,,,2530
Diaspora,Islandia,,,,2531
Diaspora,Japonia,,,,2532
Diaspora,Jordania,,,,2533
Diaspora,Kanada,,,,2534
Diaspora,Katar,,,,2535
Diaspora,Kazachstan,,,,2536
Diaspora,Kenia,,,,2537
Diaspora,Kolumbia,,,,2538
Diaspora,Korea Południowa,,,,2539
Diaspora,Kosowo,,,,2540
Diaspora,Kuba,,,,2541
Diaspora,Kuwejt,,,,2542
Diaspora,Liban,,,,2543
Diaspora,Litwa,,,,2544
Diaspora,Luksemburg,,,,2545
Diaspora,Łotwa,,,,2546
Diaspora,Macedonia Północna,,,,2547
Diaspora,Malezja,,,,2548
Diaspora,Malta,,,,2549
Diaspora,Maroko,,,,2550
Diaspora,Meksyk,,,,2551
Diaspora,Mołdawia,,,,2552
Diaspora,Mongolia,,,,2553
Diaspora,Holandia,,,,2554
Diaspora,Niemcy,,,,2555
Diaspora,Nigeria,,,,2556
Diaspora,Norwegia,,,,2557
Diaspora,Nowa Zelandia,,,,2558
Diaspora,Pakistan,,,,2559
Diaspora,Panama,,,,2560
Diaspora,Peru,,,,2561
Diaspora,Portugalia,,,,2562
Diaspora,Południowa Afryka,,,,2563
Diaspora,Rosja,,,,2564
Diaspora,Rumunia,,,,2565
Diaspora,Senegal,,,,2566
Diaspora,Serbia,,,,2567
Diaspora,Singapur,,,,2568
Diaspora,Słowacja,,,,2569
Diaspora,Słowenia,,,,2570
Diaspora,Stany Zjednoczone,,,,2571
Diaspora,Szwajcaria,,,,2572
Diaspora,Szwecja,,,,2573
Diaspora,Tajlandia,,,,2574
Diaspora,Miasto Tajpej,,,,2575
Diaspora,Tanzania,,,,2576
Diaspora,Tunezja,,,,2577
Diaspora,Turcja,,,,2578
Diaspora,Uzbekistan,,,,2579
Diaspora,Wenezuela,,,,2580
Diaspora,Węgry,,,,2581
Diaspora,Wielka Brytania,,,,2582
Diaspora,Wietnam,,,,2583
Diaspora,Włochy,,,,2584
Diaspora,Zjednoczone Emiraty Arabskie,,,,2585
statki,Dar Młodzieży,,,,2586
statki,Baltica,,,,2587
statki,Fryderyk Chopin,,,,2588
statki,Kontradmirał Xawery CZERNICKI,,,,2589
statki,BALTIC BETA,,,,2590
statki,LOTOS PETROBALTIC,,,,2591
statki,PETROBALTIC,,,,2592
statki,PETRO GIANT,,,,2593
